Category,Description,Data.Household Weights(Gram),Data.Household Weight Description
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP",28.35,1 oz
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,NUT&RAISIN",28.35,"1 bar,  (1 oz)"
GRANOLA BARS,"GRANOLA BARS,HARD,PNUT BUTTER",28.35,1 oz
GRANOLA BARS,"GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,PNUT BUTTER",35.4,"1 bar,  (1.25 oz)"
GRANOLA BARS,"GRANOLA BARS,OATS,FRUITS&NUT",42.5,"1 bar,  (1.5 oz)"
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP,GRAHAM&MARSHMLLW",42.5,"1 bar,  (1.5 oz)"
GRAPE LEAVES,"GRAPE LEAVES,CND",4.0,1 leaf
GRAPE LEAVES,"GRAPE LEAVES,RAW",14.0,1 cup
GRAPEFRUIT,"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS",230.0,"1 cup, sections with juice"
GRAPEFRUIT,"GRAPEFRUIT,RAW,PINK&RED,ALL AREAS",230.0,"1 cup, sections with juice"
GRAPEFRUIT,"GRAPEFRUIT,RAW,PINK&RED,CALIFORNIA&ARIZONA",230.0,"1 cup, sections with juice"
GRAPEFRUIT,"GRAPEFRUIT,RAW,PINK & RED,FLORIDA",230.0,"1 cup, sections with juice"
GRAPEFRUIT,"GRAPEFRUIT,RAW,WHITE,ALL AREAS",230.0,"1 cup, sections with juice"
GRAPEFRUIT,"GRAPEFRUIT,RAW,WHITE,CALIFORNIA",230.0,"1 cup, sections with juice"
GRAPEFRUIT,"GRAPEFRUIT,RAW,WHITE,FLORIDA",230.0,"1 cup, sections with juice"
GRAPEFRUIT,"GRAPEFRUIT,SECTIONS,CND,H2O PK,SOL&LIQUIDS",244.0,1 cup
GRAPEFRUIT,"GRAPEFRUIT,SECTIONS,CND,JUC PK,SOL&LIQUIDS",249.0,1 cup
GRAPEFRUIT,"GRAPEFRUIT,SECTIONS,CND,LT SYRUP PK,SOL&LIQUIDS",254.0,1 cup
GRAPES,"GRAPES,AMERICAN TYPE (SLIP SKN),RAW",92.0,1 cup
GRAPES,"GRAPES,RED OR GRN (EURO TYPE,SUCH AS THOMPSON SEEDLESS),RAW",151.36,1 cup
GRAPES,"GRAPES,CND,THOMPSON SEEDLESS,H2O PK,SOL&LIQUIDS",245.0,1 cup
GRAPES,"GRAPES,CND,THOMPSON SEEDLESS,HVY SYRUP PK,SOL&LIQUIDS",256.0,1 cup
GRAVY,"GRAVY,BROWN,DRY",6.0,1 tbsp
GRAVY,"GRAVY,PORK,DRY,PDR",6.7,1 serving
GRAVY,"GRAVY,INST BF,DRY",6.7,1 serving
GRAVY,"GRAVY,INST TURKEY,DRY",6.7,1 serving
GRAVY,"GRAVY,TURKEY,DRY",7.0,1 serving
GRAVY,"GRAVY,CHICKEN,DRY",8.0,1 tbsp
GRAVY,"GRAVY,MUSHROOM,DRY,PDR",21.3,"1 cup,  (8 fl oz)"
GRAVY,"GRAVY,ONION,DRY,MIX",24.0,"1 cup,  (8 fl oz)"
GRAVY,"GRAVY,UNSPEC TYPE,DRY",24.8,"1 cup,  (8 fl oz)"
GRAVY,"GRAVY,MEAT OR POULTRY,LO NA,PREP",236.0,1 cup
GRAVY,"GRAVY,CHICK,CND,RTS",238.0,1 cup
GRAVY,"GRAVY,MUSHROOM,CANNED",238.4,1 cup
GRAVY,"GRAVY,TURKEY,CND,RTS",238.4,1 cup
GRAVY,"GRAVY,BROWN INST,DRY",454.0,1 package
GROUNDCHERRIES,"GROUNDCHERRIES,(CAPE-GOOSEBERRIES OR POHA),RAW",140.0,1 cup
GROUPER,"GROUPER,MXD SP,CKD,DRY HEAT",202.0,1 fillet
GROUPER,"GROUPER,MIXED SPECIES,RAW",259.0,1 fillet
GUAVAS,"GUAVAS,COMMON,RAW",165.0,1 cup
GUAVAS,"GUAVAS,STRAWBERRY,RAW",244.0,1 cup
HADDOCK,"HADDOCK,SMOKED",28.35,"1 oz, boneless"
HADDOCK,"HADDOCK,COOKED,DRY HEAT",150.0,1 fillet
HADDOCK,"HADDOCK,RAW",193.0,1 fillet
HALIBUT,"HALIBUT,ATLANTIC&PACIFIC,CKD,DRY HEAT",159.0,.5 fillet
HALIBUT,"HALIBUT,GREENLAND,CKD,DRY HEAT",159.0,.5 fillet
HALIBUT,"HALIBUT,ATLANTIC&PACIFIC,RAW",204.0,.5 fillet
HALIBUT,"HALIBUT,GREENLAND,RAW",204.0,.5 fillet
HAZELNUTS OR FILBERTS,"HAZELNUTS OR FILBERTS,BLANCHED",28.35,1 oz
HAZELNUTS OR FILBERTS,"HAZELNUTS OR FILBERTS,DRY RSTD,WO/SALT",28.35,1 oz
HEARTS OF PALM,"HEARTS OF PALM,CANNED",146.0,1 cup
HERRING,"HERRING,ATLANTIC,RAW",28.35,"1 oz, boneless"
HERRING,"HERRING,ATLANTIC,KIPPERED",28.35,"1 oz, boneless"
HERRING,"HERRING,ATLANTIC,PICKLED",140.0,1 cup
HERRING,"HERRING,ATLANTIC,CKD,DRY HEAT",143.0,1 fillet
HERRING,"HERRING,PACIFIC,CKD,DRY HEAT",144.0,1 fillet
HERRING,"HERRING,PACIFIC,RAW",184.0,1 fillet
HICKORYNUTS,"HICKORYNUTS,DRIED",120.0,1 cup
HOMINY,"HOMINY,CANNED,WHITE",157.0,"1 cup, cooked"
HONEY,HONEY,40.3,"1 serving, 1.42 oz bar"
HORSERADISH-TREE,"HORSERADISH-TREE,LEAFY TIPS,CKD,BLD,DRND,WO/SALT",42.0,"1 cup, chopped"
HORSERADISH-TREE,"HORSERADISH-TREE,PODS,RAW",100.0,"1 cup, slices"
HORSERADISH-TREE,"HORSERADISH-TREE,PODS,CKD,BLD,DRND,WO/SALT",118.0,"1 cup, sliced"
HORSERADISH-TREE LEAFY TIPS,"HORSERADISH-TREE LEAFY TIPS,RAW",21.0,"1 cup, chopped"
HUMMUS,"HUMMUS,HOME PREP",246.0,1 cup
HYACINTH BNS,"COWPEAS,COMMON,MATURE SEEDS,CKD,BLD,W/SALT",171.0,1 cup
HYACINTH-BEANS,"HYACINTH-BEANS,IMMAT SEEDS,RAW",80.0,1 cup
HYACINTH-BEANS,"HYACINTH-BEANS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT",87.0,1 cup
ICE CREAM,"ICE CREAMS,REG,LO CARBOHYDRATE,VANILLA",28.0,"1 serving, 1oz pack"
ICE CREAM,"ICE CRM CONES,CAKE OR WAFER-TYPE",28.35,1 oz
ICE CREAM,"ICE CRM CONES,SUGAR,ROLLED-TYPE",28.35,1 oz
ICE CREAM,"ICE CREAMS,REG,LO CARBOHYDRATE,CHOC",58.0,"1 individual,  (3.5 fl oz)"
ICE CREAM,"ICE CREAMS,VANILLA,LT,SOFT-SERVE",66.0,"1 serving, 1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,ALL NAT LT FRENCH VANILLA",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,98% FAT FREE VANILLA",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,ALL NAT LT VANILLA CHOC STRAWBERRY",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,ALL NAT LT MINT CHOC CHIP",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,NO SUGAR ADDED,BUTTER PECAN",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,NO SUGAR ADDED,FRENCH VANILLA",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,98% FAT FREE CHOC",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL",68.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL",69.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY",72.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,ALL NAT LT VANILLA",74.41,"1 serving,  3.5 fl oz bar"
ICE CREAM,"ICE CREAMS,VANILLA,RICH",76.0,"1 serving,  1/2 cup"
ICE CREAM,"ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC",79.55,"1 serving,  2 pops"
ICE CREAM,"ICE CREAMS,FRENCH VANILLA,SOFT-SERVE",106.5,.5 cup
ICE CREAM,"ICE CREAMS,VANILLA",153.0,.5 cup
ICE CREAM,"ICE CREAMS,VANILLA,LT",170.0,"1 cup, chips"
ICE CREAM,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ MILK CHOC CANDIES",216.68,1 item
ICE CREAM,"ICE CREAMS,CHOC,LT",315.0,1 cup
ICE CREAM,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ COOKIE PIECES",348.0,"12 fl oz, cup"
ICE CREAMS,"ICE CREAMS,CHOC",28.0,2 rolls
ICE CREAMS,"ICE CREAMS,HEALTHY CHOIC PRALINE & CARAMEL",44.0,"1 serving, 5 pieces"
ICE CREAMS,"ICE CREAMS,STRAWBERRY",58.0,"1 individual,  (3.5 fl oz)"
ICE CREAMS,"ICE CREAMS,VANILLA,LT,NO SUGAR ADDED",71.0,"1 serving, 1/2 cup"
ICE CREAMS,"ICE CREAMS,CHOC,LT,NO SUGAR ADDED",77.0,"1 bar,  (2.5 fl oz)"
INFANT FORMULA,"INF FORMULA,NESTLE,GOOD START ESSENTIALS SOY,IRON,PDR",4.3,1 scoop
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,W/ IRON,PDR",8.3,1 scoop
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,PDR,NOT RECON",8.3,1 scoop
INFANT FORMULA,"INF FORM, PBM PROD, ULTRA BRIG BEGINN, PDR, ( WYETH-AYERST)",8.4,1 scoop
INFANT FORMULA,"INF FORMULA,PBM PRODUCTS,STORE BR,PDR,(FORME WYETH-AYERST)",8.4,1 scoop
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMILLIPIL,W/IRN,PDR,W/ ARA & DHA",8.5,1 scoop
INFANT FORMULA,"INF FORM,ME JOHNS,ENFAMIL,LIPIL,LO IRON,PDR,W/ ARA & DHA",8.5,1 scoop
INFANT FORMULA,"INF FORM,ABBONUTR,SIMIL,W/ IRON,PDR,NOT REC,(FORME RO)",8.5,1 scoop
INFANT FORMULA,"INF FORM,ABB NUTR,SIMI,ADVA,W/ IRON,PDR,N REC(FORMERLY ROSS)",8.5,1 scoop
INFANT FORMULA,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,PDR",8.7,1 scoop
INFANT FORMULA,"INF FORM,AB NUTR,SIMIL,PM 60/40,PDR,NOT RECON (FORM RO)",8.7,1 scoop
INFANT FORMULA,"INF FORMULA,A NUTR,SIM,IS,W/ IRON,PDR,NOT RECON,(FORROSS)",8.7,1 scoop
INFANT FORMULA,"INF FORM,ABBO NUTR,SIMI,LO IRON,PDR,NOT REC,(FORM R)",8.7,1 scoop
INFANT FORMULA,"INF FORM,PBM,ULTRA BRIGHT BEGIN,SOY,PDR (FORM WYETH-AYERST)",8.7,1 scoop
INFANT FORMULA,"INF FORM,PBM PRODU,STORE BRA,SOY,PDR,(FORMER WYETH-AYERST)",8.7,1 scoop
INFANT FORMULA,"INF FORM,AB NUTR,SIMI,ISOMIL,ADV W/ IRON,PDR,NOT RE,(FOR RO)",8.7,1 scoop
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PDR,NOT RECON",8.8,1 scoop
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,PROSOBEE,IRON,PDR,NOT RECON",8.8,1 scoop
INFANT FORMULA,"INF FO,ME JOHN,EN,PROS LIPIL,W/ IRON,PDR,NOT RE,W/ ARA & DHA",8.8,1 scoop
INFANT FORMULA,"INF FOR,ME JOH,ENF,NUTR LIPIL,W/ IRO,PDR,NOT RE,W/ ARA & DHA",9.0,1 scoop
INFANT FORMULA,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PDR,NOT RECON",9.4,1 scoop
INFANT FORMULA,"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,PDR",9.4,1 scoop
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,LOFENALAC,W/ IRON,PDR,NOT RECON",9.6,1 scoop
INFANT FORMULA,"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,PDR,NOTRECN",9.6,1 scoop
INFANT FORMULA,"INF FORMU,MEAD JOHNS,NEXT STEP,PROSO LIPIL,PDR,W/ ARA & DHA",27.7,3 scoop
INFANT FORMULA,"BABYFOOD,CORN & SWT POTATOES,STR",28.35,1 oz
INFANT FORMULA,"INF FORMULA,ABBOTT NUTR,SIMILAC,W/ IRON,RTF,(FORMERLY ROSS)",30.4,1 fl oz
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,W/ IRN,PDR,NOTREC",30.4,1 oz
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,W/ IRN,LQCN,NOREC",30.4,1 oz
INFANT FORMULA,"INF FORMU,PBM PRO,ULTRA BRI BEGINN,RTF (FORME WYETH-AYERST)",30.4,1 fl oz
INFANT FORMULA,"INF FORM,PBM,ULTRABRIGHTBEGIN,SOY,RTF,(FORM WY-AY)",30.4,1 fl oz
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,NEXT STEP PROSOBEE,PDR,NOT RECON",30.4,1 oz
INFANT FORMULA,"INF FORM,PBM PRODU,STORE BRAND,RTF (FORM WYETH-AYERST)",30.4,1 fl oz
INFANT FORMULA,"INF FORMULA,PBM PRO,STORE BRAND,SOY,RTF,(FOR WYETH-AYERST)",30.4,1 fl oz
INFANT FORMULA,"INF FORM,ABB NUTR,SIMI,ADVA,W/ IRON,RTF,(FORM ROSS)",30.4,1 fl oz
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,RTF",30.46,1 oz
INFANT FORMULA,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,RTF",30.5,1 fl oz
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,RTF",30.5,1 fl oz
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",30.5,1 fl oz
INFANT FORMULA,"INF FOR,ABB NUT,SIMI NAT CA,ADVA,RTF,W/ ARA & DHA,(FOR ROS)",30.5,1 fl oz
INFANT FORMULA,"INF FORM,ABB NUTR,SIMI,ISO,W/ IRON,RTF,(FOR RO)",30.5,1 fl oz
INFANT FORMULA,"INF FORM,ABBO NUTR,SIMILAC,ALIMENTUM,W/ IRON,RTF,(FORM RO)",30.5,1 fl oz
INFANT FORMULA,"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,RTF",30.5,1 fl oz
INFANT FORMULA,"INF FORMULA,NESTLE,GOOD START ESSENTIALS SOY,W/ IRON,RTF",30.5,1 fl oz
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,NEXT STEP PROSOBEE,PREP FROM PDR",30.5,1 fl oz
INFANT FORMULA,"Infa for, A N, SI, ALI, ADVA ready, withARA and DHA, (fo R)",30.5,1 fl oz
INFANT FORMULA,"INF FORM,ABB NUTR,SIMI NEOS ADV,RTF,W/ ARA & DHA,(FORM ROSS)",30.5,1 fl oz
INFANT FORMULA,"INF FORM,ABBOTT NUTR,NEOSURE ADVANCE,PDR,ARA&DHA (FORM ROSS)",30.5,1 fl oz
INFANT FORMULA,"INF FOR,ABBOTT NUTR,LA F ADVA,RTF,W/ ARA & DHA,(FORME RO)",30.5,1 fl oz
INFANT FORMULA,"INF FOR NUTR,SI LAC ADVA,LIQ CONCENTW/ ARA & DHA,(FORME R)",30.5,1 fl oz
INFANT FORMULA,"INF FORM,ABBNUTR,LACT FREE ADVA,PDR,W/ ARA & DHA,(FOR RO)",30.5,1 fl oz
INFANT FORMULA,"INF FORMULA,ABB NUTR,SIMI,ISO,ADVA W/ IRON,RTF,(FORM RO)",30.5,1 fl oz
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,PROSOBEE,W/IRON,LIQ CNC, NOT REC",30.75,1 fl oz
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,ENFACARE LIPIL,RTF, ARA&DHA",30.75,1 fl oz
INFANT FORMULA,"INF FOR,ABB NU,SIM,SP CA,AD 24,W/ IRO,R,W/ ARA & DHA,(FO RO)",30.8,1 fl oz
INFANT FORMULA,"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PREP FROM PDR",31.0,1 fl oz
INFANT FORMULA,"INF FORMULA,ABBOTT NUTR,SIMILAC,LO IRON,RTF,(FORMERLY ROSS)",31.0,1 fl oz
INFANT FORMULA,"CHILD FORMULA,ABBOTT NUTR,PEDIASURE,RTF,(FORMERLY ROSS)",31.0,1 fl oz
INFANT FORMULA,"INF FORM,MEAD JOHNS,ENFAM,LIP,W/ IR,LIQ CONC,W/ ARA & DHA",31.34,1 oz
INFANT FORMULA,"INF FORM,ME JOHNS,ENFAM,LIP,LO IRON,LIQ CONC,W/ ARA & DHA",31.34,1 oz
INFANT FORMULA,"INF FOR,ME JOHNS,ENFAMIL,LACTOF LIPIL,W/ IR,PDR,W/ ARA & DHA",31.34,1 oz
INFANT FORMULA,"INF FOR,MEA JO,ENF,LACT,LIPIL,W/ IR,LI CO,NO REC,W/ AR & DH",31.34,1 oz
INFANT FORMULA,"INF FORM,MEJOH,ENFA,PROSO,LIPIL,LIQ CONC,NOT RE W/ ARA & DHA",31.34,1 oz
INFANT FORMULA,"INF FORMULA,NES,G START SUPR,W/ IRON,LIQ CONC,NOT RECON",31.4,1 fl oz
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,LIQ CONC, NOT REC",31.4,1 fl oz
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,LIQ CNC, NOT REC",31.4,1 fl oz
INFANT FORMULA,"INF FORM,ABBOTT NUTR,SIMI,ISO,W/ IRON,LIQ CONC,(FORM ROSS)",31.4,1 fl oz
INFANT FORMULA,"INF FORM,ABB NUTR,SIMI,W/ IRON,LIQ CONC,NOT RECON,(FORM RO)",31.4,1 fl oz
INFANT FORMULA,"INF FORM,AB NUTR,SIMILAC,LO IRON,LIQ CONC,NOT REC,(FORM RO)",31.4,1 fl oz
INFANT FORMULA,"INF FOR,PBM PR,UL BRI BEGI,LIQ CONC,NOT (FOR WYETH-AYERST)",31.4,1 fl oz
INFANT FORMULA,"INF FOR,PBM PROD,ULTRA BRIGHT BEGI,S,LIQ CO,(FORME WYE-AYER)",31.4,1 fl oz
INFANT FORMULA,"INF FORMULA,NES,G START ES,SOY,W/ IRON,LIQ CONC,NOT RECON",31.4,1 fl oz
INFANT FORMULA,"INF FORM,PBM PROD,STORE BRAND,LC,NOT REC (FORM WYETH-AYERST)",31.4,1 fl oz
INFANT FORMULA,"INF FOR,PBM PR,STORE BR,SOY,LIQ CONC,NOT RE (FOR WY-AYERST)",31.4,1 fl oz
INFANT FORMULA,"INF FOR,AB N,SII,ADVANCE,W/ IR,LIQ CO,NOT RECON,(FORME ROS)",31.4,1 fl oz
INFANT FORMULA,"INF FORM,ABB NUTR,SIMI,ISO,ADVANCE W/ IR,LI CONC,(FORM RO)",31.4,1 fl oz
INFANT FORMULA,"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,LC,NOT RECON",31.5,1 fl oz
INFANT FORMULA,"INF FO,ME JO,ENF,NUTR,LIPIL,W/ IR,LIQ CO NOT RE,W/ ARA & DHA",31.64,1 oz
INFANT FORMULA,"INF FOR,NE,GOOD START 2 ESSENT,W/ IRON,LIQ CONC,NOT RECON",31.9,1 fl oz
INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PREP FROM PDR",103.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FORM,ME JO,NEXT STEP,PROSO,LIPIL,REATO FEED,W/ ARA & DHA",103.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FORM,MEAD JOHNSON,ENFAMIL,ENFACARE LIPIL,PDR,ARA&DHA",104.0,"1 Serving, 100 ml"
INFANT FORMULA,"INF FORMMEAD JOHN,ENFAMIL LIPIL,W/ IRON,RTF,W/ ARA & DHA",106.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,PROSOBEE,W/ IRON,RTF",106.0,"1 Serving, 100 ml"
INFANT FORMULA,"INF FOR,ME JOHN,ENFAM,LIPIL,LO IRON,READY TO FE,W/ ARA & DHA",106.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LIPIL,RTF,W/ ARA & DHA",106.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FOR,MEJOHN,PROSOBEE LIPIL,W/ IRON,RE TO FE,W/ ARA & DHA",106.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,RTF,W/ ARA & DHA",106.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,PDR,W/ ARA & DHA",106.0,"1 serving, 100 ml"
INFANT FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/ IRON,RTF",107.0,"1 Serving, 100 ml"
INFANT FORMULA,"INF FO,ME JOHN,EN,NUTR LIPIL,W/ IRON,RE TO FE,W/ ARA & DHA",107.0,"1 serving, 100 ml"
JACKFRUIT,"JACKFRUIT,RAW",165.0,"1 cup, sliced"
JACKFRUIT,"JACKFRUIT,CND,SYRUP PK",178.0,"1 cup,  drained"
JAM,"JAMS&PRESERVES,APRICOT",88.0,"1 package,  (3.12 oz)"
JAM,JAMS AND PRESERVES,339.0,1 cup
JAVA-PLUM,"JAVA-PLUM,(JAMBOLAN),RAW",135.0,1 cup
JELLIES,JELLIES,20.0,1 tbsp
JUICE,"GRAPEFRUIT JUC,WHITE,FRZ CONC,UNSWTND,UNDIL",207.0,"1 can,  (6 fl oz)"
JUICE,"APPLE JUC,FRZ CONC,UNSWTND,UNDIL,WO/ VIT C",211.0,"1 can,  (6 fl oz)"
JUICE,"APPLE JUC,FRZ CONC,UNSWTND,UNDIL,W/ VIT C",211.0,"1 can,  (6 fl oz)"
JUICE,"TANGERINE JUC,FRZ CONC,SWTND,UNDIL",214.0,"1 can,  (6 fl oz)"
JUICE,"PINEAPPLE JUC,FRZ CONC,UNSWTND,UNDIL",216.0,"1 can,  (6 fl oz)"
JUICE,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O WO/ VIT C",239.0,1 cup
JUICE,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O,W/ VIT C",239.0,1 cup
JUICE,"TANGERINE JUC,FRZ CONC,SWTND,DIL W/3 VOLUME H2O",241.0,1 cup
JUICE,"LIME JUICE,RAW",241.53,1 cup
JUICE,"ACEROLA JUICE,RAW",242.0,1 cup
JUICE,"LEMON JUICE,RAW",244.0,1 cup
JUICE,"LEMON JUC,CND OR BTLD",244.0,1 cup
JUICE,"LEMON JUC,FRZ,UNSWTND,SINGLE STRENGTH",244.0,1 cup
JUICE,"LIME JUC,CND OR BTLD,UNSWTND",246.0,1 cup
JUICE,"GRAPEFRUIT JUC,WHITE,CND,UNSWTND",247.0,1 cup
JUICE,"GRAPEFRUIT JUC,WHITE,FRZ CONC,UNSWTND,DIL W/ 3 VOLUME H2O",247.0,1 cup
JUICE,"GRAPEFRUIT JUC,WHITE,RAW",247.0,1 cup
JUICE,"ORANGE-GRAPEFRUIT JUC,CND,UNSWTND",247.0,1 cup
JUICE,"TANGERINE JUICE,RAW",247.0,1 cup
JUICE,"PASSION-FRUIT JUC,PURPLE,RAW",247.0,1 cup
JUICE,"PASSION-FRUIT JUC,YEL,RAW",247.0,1 cup
JUICE,"GRAPEFRUIT JUICE,PINK,RAW",247.0,1 cup
JUICE,"MIXED VEG & FRUIT JUC DRK,W/ ADDED NUTR",247.35,8 fl oz
JUICE,"APPLE JUC,CND OR BTLD,UNSWTND,WO/ ADDED VIT C",248.0,1 cup
JUICE,"ORANGE JUICE,RAW",248.0,1 cup
JUICE,"ORANGE JUC,CND,UNSWTND",249.0,1 cup
JUICE,"ORANGE JUC,CHILLED,INCL FROM CONC",249.0,1 cup
JUICE,"ORANGE JUC,CHILLED,INCL FROM CONC,FORT W/ CA & VITAMIN D",249.0,1 cup
JUICE,"ORANGE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",249.0,1 cup
JUICE,"TANGERINE JUC,CND,SWTND",249.0,1 cup
JUICE,"ORANGE JUC,CALIFORNIA,CHILLED,INCL FROM CONC",249.0,1 cup
JUICE,"POMEGRANATE JUC,BTLD",249.03,1 cup
JUICE,"BLACKBERRY JUC,CND",250.0,1 cup
JUICE,"GRAPEFRUIT JUC,WHITE,CND,SWTND",250.0,1 cup
JUICE,"PINEAPPLE JUC,CND,UNSWTND,WO/ VIT C",250.0,1 cup
JUICE,"PINEAPPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",250.0,1 cup
JUICE,"PINEAPPLE JUC,CND,UNSWTND,W/ ADDED VIT C",250.0,1 cup
JUICE,"ORANGE&APRICOT JUC DRK,CND",250.0,"1 cup,  (8 fl oz)"
JUICE,"PINEAPPLE&GRAPEFRUIT JUC DRK,CND",250.0,"1 cup,  (8 fl oz)"
JUICE,"PINEAPPLE&ORANGE JUC DRK,CND",250.0,"1 cup,  (8 fl oz)"
JUICE,"JUICE,APPL & GRAPE BLEND,W/ ADDED VIT C",250.4,8 fl oz
JUICE,"JUICE,APPL,GRAPE & PEAR BLEND,W/ ADDED VIT C & CA",250.4,8 fl oz
JUICE,"GRAPE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",253.0,1 cup
JUICE,"GRAPE JUC,CND OR BTLD,UNSWTND,WO/ ADDED VIT C",253.0,1 cup
JUICE,"PRUNE JUICE,CANNED",256.0,1 cup
JUICE,"ORANGE JUC,FRZ CONC,UNSWTND,UNDIL",284.0,1 cup
JUTE,"JUTE,POTHERB,RAW",28.0,1 cup
JUTE,"JUTE,POTHERB,CKD,BLD,DRND,WO/SALT",87.0,1 cup
JUTE,"JUTE,POTHERB,CKD,BLD,DRND,W/SALT",87.0,1 cup
KALE,"KALE,RAW",67.0,"1 cup, chopped"
KALE,"KALE,SCOTCH,RAW",67.0,"1 cup, chopped"
KALE,"KALE,CKD,BLD,DRND,WO/SALT",130.0,"1 cup, chopped"
KALE,"KALE,FRZ,CKD,BLD,DRND,WO/SALT",130.0,"1 cup, chopped"
KALE,"KALE,SCOTCH,CKD,BLD,DRND,WO/SALT",130.0,"1 cup, chopped"
KALE,"KALE,CKD,BLD,DRND,W/SALT",130.0,"1 cup, chopped"
KALE,"KALE,FRZ,CKD,BLD,DRND,W/SALT",130.0,"1 cup, chopped"
